Ping_date, Ping_time, Ping_milliseconds, Latitude, Longitude, Position_status, Depth, Line_status, Ping_status, Altitude
6/18/2011, 11:55:41,53,38.16930634,-73.61307408,1,1219.136358,1,0,0
6/18/2011, 11:55:46,53,38.16922607,-73.61280417,1,1228.697965,1,0,0
6/18/2011, 11:55:51,69,38.1691351,-73.61252665,1,1228.825063,1,0,0
6/18/2011, 11:55:56,69,38.16904918,-73.61225253,1,1229.526128,1,0,0
6/18/2011, 11:56:01,69,38.16896827,-73.61197573,1,1259.776067,1,0,0
6/18/2011, 11:56:06,69,38.16887882,-73.6117029,1,1263.655542,1,0,0
6/18/2011, 11:56:11,69,38.16878834,-73.61143003,1,1324.096129,1,0,0
6/18/2011, 11:56:16,69,38.16870418,-73.61115419,1,1324.096129,1,0,0
6/18/2011, 11:56:21,69,38.16862168,-73.61087419,1,1324.096129,1,0,0
6/18/2011, 11:56:26,69,38.16853803,-73.61059639,1,1286.99413,1,0,0
6/18/2011, 11:56:31,69,38.16845447,-73.61032391,1,1287.712518,1,0,0
6/18/2011, 11:56:36,69,38.16837643,-73.61005516,1,1297.524088,1,0,0
6/18/2011, 11:56:41,69,38.16830001,-73.60978253,1,1297.524088,1,0,0
6/18/2011, 11:56:46,85,38.16821723,-73.60951254,1,1321.355883,1,0,0
6/18/2011, 11:56:51,85,38.1681372,-73.60923666,1,1321.596272,1,0,0
6/18/2011, 11:56:56,85,38.16805152,-73.60896759,1,1321.628398,1,0,0
6/18/2011, 11:57:01,85,38.16796673,-73.60869817,1,1321.628398,1,0,0
6/18/2011, 11:57:06,85,38.16788697,-73.60843054,1,1321.628398,1,0,0
6/18/2011, 11:57:11,85,38.16780221,-73.60816033,1,1321.630012,1,0,0
6/18/2011, 11:57:16,100,38.16771442,-73.60789002,1,1327.837787,1,0,0
6/18/2011, 11:57:21,100,38.16762768,-73.60761636,1,1327.837787,1,0,0
6/18/2011, 11:57:26,100,38.16754618,-73.60734747,1,1333.968029,1,0,0
6/18/2011, 11:57:31,100,38.16745369,-73.60708063,1,1334.211225,1,0,0
6/18/2011, 11:57:36,100,38.16737118,-73.60680923,1,1338.405122,1,0,0
6/18/2011, 11:57:41,100,38.16728822,-73.60653179,1,1341.900818,1,0,0
6/18/2011, 11:57:46,116,38.1671992,-73.60625926,1,1343.742414,1,0,0
6/18/2011, 11:57:51,116,38.16712494,-73.60598406,1,1346.096748,1,0,0
6/18/2011, 11:57:56,116,38.16703274,-73.60571158,1,1346.089333,1,0,0
6/18/2011, 11:58:01,116,38.1669497,-73.6054371,1,1346.089333,1,0,0
6/18/2011, 11:58:06,116,38.16687169,-73.6051643,1,1349.65135,1,0,0
6/18/2011, 11:58:11,116,38.16678843,-73.60488681,1,1349.65135,1,0,0
6/18/2011, 11:58:16,116,38.16670437,-73.60461016,1,1349.65135,1,0,0
6/18/2011, 11:58:21,116,38.16661935,-73.60433831,1,1349.688989,1,0,0
6/18/2011, 11:58:26,116,38.16654426,-73.60406021,1,1350.174312,1,0,0
6/18/2011, 11:58:31,132,38.16645924,-73.60378438,1,1352.438829,1,0,0
6/18/2011, 11:58:36,132,38.16637245,-73.60351106,1,1352.421532,1,0,0
6/18/2011, 11:58:41,132,38.16628539,-73.60323054,1,1351.560688,1,0,0
6/18/2011, 11:58:46,132,38.16619827,-73.60296015,1,1348.268831,1,0,0
6/18/2011, 11:58:51,132,38.16611146,-73.60268604,1,1348.268831,1,0,0
6/18/2011, 11:58:56,132,38.16602689,-73.60240495,1,1343.013125,1,0,0
6/18/2011, 11:59:01,132,38.16593539,-73.60213041,1,1343.013125,1,0,0
6/18/2011, 11:59:06,132,38.16585138,-73.6018639,1,1343.013125,1,0,0
6/18/2011, 11:59:11,147,38.1657663,-73.60158411,1,1343.013125,1,0,0
6/18/2011, 11:59:16,147,38.16567315,-73.60130661,1,1343.013125,1,0,0
6/18/2011, 11:59:21,147,38.16558844,-73.6010247,1,1359.409782,1,0,0
6/18/2011, 11:59:26,147,38.16550405,-73.60074763,1,1361.825491,1,0,0
6/18/2011, 11:59:31,147,38.16542224,-73.60047107,1,1370.007836,1,0,0
6/18/2011, 11:59:36,147,38.1653366,-73.60019235,1,1369.50982,1,0,0
6/18/2011, 11:59:41,147,38.16524449,-73.59991716,1,1369.499629,1,0,0
6/18/2011, 11:59:46,147,38.16515868,-73.5996496,1,1371.138623,1,0,0
6/18/2011, 11:59:51,147,38.16507608,-73.59937201,1,1371.138623,1,0,0
6/18/2011, 11:59:56,147,38.16498974,-73.59910049,1,1365.107594,1,0,0
6/18/2011, 12:00:01,163,38.16490754,-73.59882174,1,1374.832468,1,0,0
6/18/2011, 12:00:06,163,38.16482268,-73.59855638,1,1389.044033,1,0,0
6/18/2011, 12:00:11,163,38.16474099,-73.59827824,1,1389.142621,1,0,0
6/18/2011, 12:00:16,163,38.16465543,-73.59800073,1,1389.142621,1,0,0
6/18/2011, 12:00:21,163,38.16456038,-73.59773322,1,1352.101955,1,0,0
6/18/2011, 12:00:26,163,38.16448779,-73.59746458,1,1360.49718,1,0,0
6/18/2011, 12:00:31,178,38.16440302,-73.59718576,1,1378.432063,1,0,0
6/18/2011, 12:00:36,178,38.16431116,-73.59691357,1,1360.465628,1,0,0
6/18/2011, 12:00:41,194,38.1642242,-73.59664094,1,1345.763894,1,0,0
6/18/2011, 12:00:46,194,38.16414992,-73.59637241,1,1345.895117,1,0,0
6/18/2011, 12:00:51,210,38.16406509,-73.59609692,1,1345.895117,1,0,0
6/18/2011, 12:00:56,210,38.16398364,-73.59582217,1,1345.891498,1,0,0
6/18/2011, 12:01:01,210,38.16390283,-73.59554746,1,1325.350873,1,0,0
6/18/2011, 12:01:06,210,38.16382634,-73.59527924,1,1324.934598,1,0,0
6/18/2011, 12:01:11,210,38.16374114,-73.59500587,1,1323.01172,1,0,0
6/18/2011, 12:01:16,210,38.16365501,-73.5947373,1,1317.706066,1,0,0
6/18/2011, 12:01:21,210,38.16357014,-73.59446643,1,1317.706066,1,0,0
6/18/2011, 12:01:26,210,38.16348634,-73.59419631,1,1317.706066,1,0,0
6/18/2011, 12:01:31,225,38.16340088,-73.5939188,1,1317.706066,1,0,0
6/18/2011, 12:01:36,225,38.16331837,-73.59364723,1,1378.950211,1,0,0
6/18/2011, 12:01:41,225,38.16323688,-73.59337121,1,1318.137175,1,0,0
6/18/2011, 12:01:46,225,38.16314392,-73.59309904,1,1318.451079,1,0,0
6/18/2011, 12:01:51,225,38.1630598,-73.59282782,1,1316.603795,1,0,0
6/18/2011, 12:01:56,225,38.16298276,-73.59255483,1,1313.955128,1,0,0
6/18/2011, 12:02:01,225,38.16289057,-73.59228389,1,1313.931939,1,0,0
6/18/2011, 12:02:06,225,38.16280959,-73.59201496,1,1313.931939,1,0,0
6/18/2011, 12:02:11,225,38.16272646,-73.59173596,1,1313.931939,1,0,0
6/18/2011, 12:02:16,225,38.16263276,-73.59146573,1,1313.931939,1,0,0
6/18/2011, 12:02:21,241,38.16254574,-73.59119032,1,1313.931939,1,0,0
6/18/2011, 12:02:26,241,38.16246359,-73.59091869,1,1313.931939,1,0,0
6/18/2011, 12:02:31,241,38.1623767,-73.59064124,1,1314.313234,1,0,0
6/18/2011, 12:02:36,241,38.16229584,-73.59036536,1,1314.585334,1,0,0
6/18/2011, 12:02:41,241,38.16220764,-73.5900858,1,1315.131253,1,0,0
6/18/2011, 12:02:46,241,38.16211976,-73.58981428,1,1317.490719,1,0,0
6/18/2011, 12:02:51,241,38.16203728,-73.58953402,1,1317.582885,1,0,0
6/18/2011, 12:02:56,241,38.16195476,-73.58925811,1,1318.673267,1,0,0
6/18/2011, 12:03:01,241,38.16186931,-73.58897913,1,1318.673267,1,0,0
6/18/2011, 12:03:06,257,38.16178725,-73.58870456,1,1319.32544,1,0,0
6/18/2011, 12:03:11,257,38.16170138,-73.58842588,1,1320.026906,1,0,0
6/18/2011, 12:03:16,257,38.16161337,-73.58815455,1,1322.393759,1,0,0
6/18/2011, 12:03:21,257,38.16152451,-73.58787942,1,1322.510128,1,0,0
6/18/2011, 12:03:26,257,38.16143392,-73.58760565,1,1327.064884,1,0,0
6/18/2011, 12:03:31,257,38.16134698,-73.58732762,1,1327.160645,1,0,0
6/18/2011, 12:03:36,257,38.1612667,-73.58705177,1,1330.950078,1,0,0
6/18/2011, 12:03:41,272,38.16118215,-73.58677816,1,1332.018877,1,0,0
6/18/2011, 12:03:46,272,38.16110202,-73.58651105,1,1333.208972,1,0,0
6/18/2011, 12:03:51,272,38.16102005,-73.58623567,1,1333.840556,1,0,0
6/18/2011, 12:03:56,272,38.16093809,-73.58596718,1,1335.668377,1,0,0
6/18/2011, 12:04:01,272,38.16085215,-73.58568858,1,1336.063478,1,0,0
6/18/2011, 12:04:06,272,38.16076035,-73.58542212,1,1334.746473,1,0,0
6/18/2011, 12:04:11,272,38.16067358,-73.58515669,1,1333.723982,1,0,0
6/18/2011, 12:04:16,272,38.16059376,-73.5848851,1,1333.723982,1,0,0
6/18/2011, 12:04:21,272,38.16050967,-73.58460986,1,1324.262831,1,0,0
6/18/2011, 12:04:26,272,38.16042702,-73.58434325,1,1323.180499,1,0,0
6/18/2011, 12:04:31,272,38.16034191,-73.58407293,1,1322.911154,1,0,0
6/18/2011, 12:04:36,288,38.16025684,-73.58380489,1,1322.911154,1,0,0
6/18/2011, 12:04:41,288,38.1601719,-73.58353221,1,1322.393339,1,0,0
6/18/2011, 12:04:46,288,38.16008343,-73.58326732,1,1322.393339,1,0,0
6/18/2011, 12:04:51,288,38.15999713,-73.58299325,1,1322.393339,1,0,0
6/18/2011, 12:04:56,288,38.15991711,-73.582722,1,1322.393339,1,0,0
6/18/2011, 12:05:01,288,38.15983391,-73.58245269,1,1322.491448,1,0,0
6/18/2011, 12:05:06,288,38.15975063,-73.58218269,1,1322.491448,1,0,0
6/18/2011, 12:05:11,303,38.15966643,-73.58191096,1,1326.482207,1,0,0
6/18/2011, 12:05:16,303,38.15958972,-73.58164295,1,1326.675763,1,0,0
6/18/2011, 12:05:21,303,38.15950593,-73.58136852,1,1328.215377,1,0,0
6/18/2011, 12:05:26,303,38.15941574,-73.58110111,1,1328.215377,1,0,0
6/18/2011, 12:05:31,303,38.15934341,-73.58082232,1,1328.45831,1,0,0
6/18/2011, 12:05:36,303,38.15925584,-73.58055315,1,1328.505634,1,0,0
6/18/2011, 12:05:41,303,38.15916574,-73.58028852,1,1328.505634,1,0,0
6/18/2011, 12:05:46,335,38.15908482,-73.58001584,1,1328.669204,1,0,0
6/18/2011, 12:05:51,335,38.1590025,-73.57974468,1,1329.063986,1,0,0
6/18/2011, 12:05:56,335,38.15891686,-73.57947286,1,1329.659205,1,0,0
6/18/2011, 12:06:01,335,38.15882981,-73.57919965,1,1330.110899,1,0,0
6/18/2011, 12:06:06,335,38.15874453,-73.57894283,1,1331.440845,1,0,0
6/18/2011, 12:06:11,335,38.15866229,-73.57866315,1,1332.050503,1,0,0
6/18/2011, 12:06:16,335,38.15857547,-73.57839369,1,1332.73968,1,0,0
6/18/2011, 12:06:21,350,38.15848672,-73.57812416,1,1333.995455,1,0,0
6/18/2011, 12:06:26,350,38.15840627,-73.57785271,1,1335.443308,1,0,0
6/18/2011, 12:06:31,350,38.15831397,-73.5775935,1,1336.337046,1,0,0
6/18/2011, 12:06:36,350,38.1582329,-73.57732421,1,1337.336027,1,0,0
6/18/2011, 12:06:41,350,38.15814686,-73.5770464,1,1338.534686,1,0,0
6/18/2011, 12:06:46,350,38.15805821,-73.57677902,1,1340.010884,1,0,0
6/18/2011, 12:06:51,350,38.15797252,-73.57650674,1,1341.820733,1,0,0
6/18/2011, 12:06:56,350,38.15788735,-73.57623301,1,1342.727322,1,0,0
6/18/2011, 12:07:01,350,38.1578046,-73.57595859,1,1343.91028,1,0,0
6/18/2011, 12:07:06,350,38.15771841,-73.57569361,1,1347.442161,1,0,0
6/18/2011, 12:07:11,366,38.1576304,-73.57542722,1,1349.211327,1,0,0
6/18/2011, 12:07:16,366,38.15754893,-73.57516091,1,1349.211327,1,0,0
6/18/2011, 12:07:21,366,38.15745431,-73.57489321,1,1349.326849,1,0,0
6/18/2011, 12:07:26,366,38.15737668,-73.57462912,1,1349.326849,1,0,0
6/18/2011, 12:07:31,366,38.15729005,-73.57435722,1,1351.693392,1,0,0
6/18/2011, 12:07:36,366,38.15720278,-73.57409028,1,1349.622757,1,0,0
6/18/2011, 12:07:41,366,38.15712496,-73.57382044,1,1349.622757,1,0,0
6/18/2011, 12:07:46,366,38.15704735,-73.57355741,1,1347.600175,1,0,0
6/18/2011, 12:07:51,382,38.15696015,-73.57328713,1,1345.651106,1,0,0
6/18/2011, 12:07:56,382,38.15687635,-73.57302268,1,1345.651106,1,0,0
6/18/2011, 12:08:01,382,38.1567885,-73.5727514,1,1345.651106,1,0,0
6/18/2011, 12:08:06,382,38.15670372,-73.57248858,1,1345.651106,1,0,0
6/18/2011, 12:08:11,382,38.15661811,-73.57222162,1,1345.646128,1,0,0
6/18/2011, 12:08:16,382,38.15653635,-73.57195465,1,1345.646128,1,0,0
6/18/2011, 12:08:21,382,38.15644668,-73.57167883,1,1345.135892,1,0,0
6/18/2011, 12:08:26,397,38.15636011,-73.57141946,1,1347.484782,1,0,0
6/18/2011, 12:08:31,397,38.15627733,-73.57115101,1,1347.022704,1,0,0
6/18/2011, 12:08:36,397,38.15619584,-73.57088585,1,1345.135892,1,0,0
6/18/2011, 12:08:41,397,38.15611454,-73.57061193,1,1345.135892,1,0,0
6/18/2011, 12:08:46,397,38.15602758,-73.5703525,1,1345.135892,1,0,0
6/18/2011, 12:08:51,397,38.15594782,-73.57008102,1,1345.135892,1,0,0
6/18/2011, 12:08:56,397,38.15586361,-73.56981196,1,1345.69597,1,0,0
6/18/2011, 12:09:01,397,38.1557715,-73.56954148,1,1344.614285,1,0,0
6/18/2011, 12:09:06,397,38.15569287,-73.56927555,1,1337.391948,1,0,0
6/18/2011, 12:09:11,397,38.15560519,-73.56900198,1,1337.391948,1,0,0
6/18/2011, 12:09:16,397,38.1555175,-73.56873391,1,1337.391948,1,0,0
6/18/2011, 12:09:21,397,38.15543481,-73.56846841,1,1334.094587,1,0,0
6/18/2011, 12:09:26,413,38.15535042,-73.56820054,1,1334.094587,1,0,0
6/18/2011, 12:09:31,413,38.15526412,-73.56793196,1,1330.195642,1,0,0
6/18/2011, 12:09:36,413,38.15517885,-73.56766114,1,1330.195642,1,0,0
6/18/2011, 12:09:41,413,38.15509205,-73.56739175,1,1323.719477,1,0,0
6/18/2011, 12:09:46,413,38.1550102,-73.56712467,1,1319.288177,1,0,0
6/18/2011, 12:09:51,413,38.15492815,-73.56685488,1,1307.972259,1,0,0
6/18/2011, 12:09:56,413,38.15483904,-73.56658781,1,1307.972259,1,0,0
6/18/2011, 12:10:01,428,38.15475881,-73.5663122,1,1307.972259,1,0,0
6/18/2011, 12:10:06,428,38.15467237,-73.56604616,1,1307.964436,1,0,0
6/18/2011, 12:10:11,428,38.1545841,-73.5657819,1,1307.591667,1,0,0
6/18/2011, 12:10:16,428,38.15449966,-73.56551404,1,1307.591667,1,0,0
6/18/2011, 12:10:21,428,38.15441272,-73.56524327,1,1307.591667,1,0,0
6/18/2011, 12:10:26,428,38.15433142,-73.56498449,1,1307.591667,1,0,0
6/18/2011, 12:10:31,444,38.1542486,-73.56471728,1,1307.591667,1,0,0
6/18/2011, 12:10:36,444,38.15416146,-73.56444633,1,1307.591667,1,0,0
6/18/2011, 12:10:41,444,38.15407196,-73.56418148,1,1307.632031,1,0,0
6/18/2011, 12:10:46,460,38.153998,-73.56391168,1,1313.249944,1,0,0
6/18/2011, 12:10:51,460,38.15390976,-73.56364218,1,1317.916794,1,0,0
6/18/2011, 12:10:56,460,38.15381809,-73.56337379,1,1332.093766,1,0,0
6/18/2011, 12:11:01,460,38.15373968,-73.56310725,1,1333.137517,1,0,0
6/18/2011, 12:11:06,475,38.15365775,-73.56283997,1,1333.184163,1,0,0
6/18/2011, 12:11:11,475,38.15357,-73.5625724,1,1336.001015,1,0,0
6/18/2011, 12:11:16,475,38.15348824,-73.56230124,1,1336.074096,1,0,0
6/18/2011, 12:11:21,475,38.15340351,-73.56202547,1,1338.377786,1,0,0
6/18/2011, 12:11:26,475,38.15331921,-73.56175438,1,1338.402467,1,0,0
6/18/2011, 12:11:31,475,38.15323375,-73.56148128,1,1338.402467,1,0,0
6/18/2011, 12:11:36,475,38.15314278,-73.56121279,1,1338.475339,1,0,0
6/18/2011, 12:11:41,475,38.15305939,-73.56094141,1,1338.666299,1,0,0
6/18/2011, 12:11:46,491,38.15297895,-73.56066711,1,1339.830613,1,0,0
6/18/2011, 12:11:51,491,38.15288348,-73.56039544,1,1340.712358,1,0,0
6/18/2011, 12:11:56,491,38.15279926,-73.56011871,1,1340.952342,1,0,0
6/18/2011, 12:12:01,491,38.15271896,-73.55984397,1,1342.144948,1,0,0
6/18/2011, 12:12:06,491,38.15262562,-73.55957032,1,1343.465327,1,0,0
6/18/2011, 12:12:11,491,38.15254683,-73.55929208,1,1345.483781,1,0,0
6/18/2011, 12:12:16,491,38.15247059,-73.55901045,1,1347.928973,1,0,0
6/18/2011, 12:12:21,507,38.15237874,-73.55873458,1,1348.944345,1,0,0
6/18/2011, 12:12:26,507,38.15229866,-73.55845617,1,1356.689027,1,0,0
6/18/2011, 12:12:31,507,38.15220989,-73.55817293,1,1378.758665,1,0,0
6/18/2011, 12:12:36,507,38.1521171,-73.55790144,1,1380.420429,1,0,0
6/18/2011, 12:12:41,507,38.15203382,-73.55763302,1,1381.853219,1,0,0
6/18/2011, 12:12:46,522,38.15195011,-73.55735707,1,1381.892127,1,0,0
6/18/2011, 12:12:51,522,38.151857,-73.55708139,1,1381.913166,1,0,0
6/18/2011, 12:12:56,522,38.15177119,-73.55680679,1,1382.607374,1,0,0
6/18/2011, 12:13:01,522,38.15168919,-73.55652141,1,1382.683424,1,0,0
6/18/2011, 12:13:06,522,38.15160111,-73.55624867,1,1384.117626,1,0,0
6/18/2011, 12:13:11,522,38.15151213,-73.55597134,1,1392.237099,1,0,0
6/18/2011, 12:13:16,522,38.15143014,-73.55569046,1,1392.251749,1,0,0
6/18/2011, 12:13:21,522,38.15133848,-73.55541216,1,1403.830913,1,0,0
6/18/2011, 12:13:26,522,38.15125053,-73.5551395,1,1406.508183,1,0,0
6/18/2011, 12:13:31,522,38.15116987,-73.55485794,1,1408.882028,1,0,0
6/18/2011, 12:13:36,522,38.15107707,-73.55458132,1,1408.918471,1,0,0
6/18/2011, 12:13:41,522,38.15099375,-73.55429976,1,1419.168284,1,0,0
6/18/2011, 12:13:46,538,38.15090675,-73.55401876,1,1421.036506,1,0,0
6/18/2011, 12:13:51,538,38.15081638,-73.55373883,1,1423.813035,1,0,0
6/18/2011, 12:13:56,538,38.15072849,-73.55346713,1,1426.731621,1,0,0
6/18/2011, 12:14:01,538,38.1506435,-73.55319378,1,1426.731621,1,0,0
6/18/2011, 12:14:06,538,38.15055678,-73.55291045,1,1426.731621,1,0,0
6/18/2011, 12:14:11,538,38.15045968,-73.55263709,1,1429.451099,1,0,0
6/18/2011, 12:14:16,538,38.15038517,-73.55236543,1,1429.451099,1,0,0
6/18/2011, 12:14:21,553,38.15029988,-73.55208962,1,1429.451099,1,0,0
6/18/2011, 12:14:26,553,38.15020656,-73.55181627,1,1430.499803,1,0,0
6/18/2011, 12:14:31,553,38.15012441,-73.55154128,1,1430.499803,1,0,0
6/18/2011, 12:14:36,553,38.15004156,-73.55126458,1,1430.499803,1,0,0
6/18/2011, 12:14:41,553,38.14995821,-73.55098962,1,1431.273443,1,0,0
6/18/2011, 12:14:46,553,38.14987652,-73.55071295,1,1431.273443,1,0,0
6/18/2011, 12:14:51,553,38.14979096,-73.55043812,1,1431.326194,1,0,0
6/18/2011, 12:14:56,569,38.14970623,-73.5501605,1,1432.091294,1,0,0
6/18/2011, 12:15:01,569,38.14961297,-73.5498855,1,1443.533847,1,0,0
6/18/2011, 12:15:06,569,38.1495246,-73.54961536,1,1445.712388,1,0,0
6/18/2011, 12:15:11,569,38.1494375,-73.54934233,1,1446.815212,1,0,0
6/18/2011, 12:15:16,569,38.1493513,-73.54906383,1,1448.723244,1,0,0
6/18/2011, 12:15:21,569,38.14926634,-73.54879372,1,1452.956981,1,0,0
6/18/2011, 12:15:26,569,38.14918627,-73.54851865,1,1452.956981,1,0,0
6/18/2011, 12:15:31,569,38.14910864,-73.54824141,1,1456.900603,1,0,0
6/18/2011, 12:15:36,569,38.1490187,-73.547973,1,1456.941346,1,0,0
6/18/2011, 12:15:41,569,38.14893522,-73.54769643,1,1458.245935,1,0,0
6/18/2011, 12:15:46,569,38.14885542,-73.54742463,1,1459.956828,1,0,0
6/18/2011, 12:15:51,585,38.14876781,-73.54715485,1,1462.495998,1,0,0
6/18/2011, 12:15:56,585,38.14868844,-73.54689209,1,1464.044203,1,0,0
6/18/2011, 12:16:01,585,38.14860196,-73.54661882,1,1469.925413,1,0,0
6/18/2011, 12:16:06,585,38.14851181,-73.54636377,1,1470.008653,1,0,0
6/18/2011, 12:16:11,585,38.14843122,-73.54609537,1,1475.94547,1,0,0
6/18/2011, 12:16:16,585,38.14834512,-73.54582874,1,1477.671039,1,0,0
6/18/2011, 12:16:21,600,38.14826006,-73.54555303,1,1480.395129,1,0,0
6/18/2011, 12:16:26,600,38.14818152,-73.54528131,1,1483.896383,1,0,0
6/18/2011, 12:16:31,600,38.14809601,-73.54500635,1,1483.92172,1,0,0
6/18/2011, 12:16:36,600,38.14801156,-73.54473297,1,1498.761595,1,0,0
6/18/2011, 12:16:41,600,38.14792839,-73.54445636,1,1498.982347,1,0,0
6/18/2011, 12:16:46,600,38.14784986,-73.5441896,1,1508.250165,1,0,0
6/18/2011, 12:16:51,600,38.14776594,-73.54391449,1,1508.250165,1,0,0
6/18/2011, 12:16:56,600,38.1476832,-73.54363463,1,1508.250165,1,0,0
6/18/2011, 12:17:01,600,38.14759823,-73.54335018,1,1515.028516,1,0,0
6/18/2011, 12:17:06,600,38.14751155,-73.54308131,1,1518.263577,1,0,0
6/18/2011, 12:17:11,616,38.14742083,-73.54281202,1,1526.253849,1,0,0
6/18/2011, 12:17:16,616,38.14733301,-73.54254693,1,1526.498354,1,0,0
6/18/2011, 12:17:21,616,38.14724814,-73.54227181,1,1526.604951,1,0,0
6/18/2011, 12:17:26,616,38.14716945,-73.54200418,1,1531.067499,1,0,0
6/18/2011, 12:17:31,616,38.14708268,-73.54173026,1,1531.072603,1,0,0
6/18/2011, 12:17:36,616,38.1470013,-73.54145705,1,1536.382975,1,0,0
6/18/2011, 12:17:41,616,38.14691814,-73.54117923,1,1536.396356,1,0,0
6/18/2011, 12:17:46,616,38.14683464,-73.54091369,1,1538.542542,1,0,0
6/18/2011, 12:17:51,632,38.14674392,-73.54064425,1,1541.833223,1,0,0
6/18/2011, 12:17:56,632,38.14666085,-73.54037268,1,1541.871155,1,0,0
6/18/2011, 12:18:01,632,38.14657622,-73.5400928,1,1544.737406,1,0,0
6/18/2011, 12:18:06,632,38.146488,-73.53983516,1,1544.778181,1,0,0
6/18/2011, 12:18:11,632,38.14641023,-73.53955294,1,1548.287487,1,0,0
6/18/2011, 12:18:16,647,38.14632563,-73.53927364,1,1548.625887,1,0,0
6/18/2011, 12:18:21,647,38.14623598,-73.53900032,1,1549.429534,1,0,0
6/18/2011, 12:18:26,647,38.14615598,-73.53873254,1,1550.096305,1,0,0
6/18/2011, 12:18:31,647,38.1460684,-73.53845824,1,1550.10077,1,0,0
6/18/2011, 12:18:36,647,38.14597945,-73.53818764,1,1551.483446,1,0,0
6/18/2011, 12:18:41,647,38.14589098,-73.53790603,1,1553.098982,1,0,0
6/18/2011, 12:18:46,647,38.14580765,-73.53763948,1,1558.700005,1,0,0
6/18/2011, 12:18:51,647,38.14572188,-73.53736172,1,1563.947782,1,0,0
6/18/2011, 12:18:56,647,38.14563597,-73.53709098,1,1564.942258,1,0,0
6/18/2011, 12:19:01,647,38.14554624,-73.53681354,1,1566.808216,1,0,0
6/18/2011, 12:19:06,647,38.14546425,-73.53654101,1,1567.191979,1,0,0
6/18/2011, 12:19:11,647,38.14538007,-73.53625839,1,1567.968819,1,0,0
6/18/2011, 12:19:16,663,38.14528904,-73.53598663,1,1568.594439,1,0,0
6/18/2011, 12:19:21,663,38.14520217,-73.53570151,1,1570.246092,1,0,0
6/18/2011, 12:19:26,663,38.14511413,-73.53543154,1,1570.440428,1,0,0
6/18/2011, 12:19:31,663,38.14502963,-73.53515255,1,1570.440428,1,0,0
6/18/2011, 12:19:36,663,38.14494737,-73.53487516,1,1571.167422,1,0,0
6/18/2011, 12:19:41,663,38.14485294,-73.53459125,1,1575.245325,1,0,0
6/18/2011, 12:19:46,663,38.14477218,-73.53431663,1,1575.395182,1,0,0
6/18/2011, 12:19:51,678,38.14468285,-73.53403484,1,1578.184478,1,0,0
6/18/2011, 12:19:56,678,38.14459841,-73.53375929,1,1578.592725,1,0,0
6/18/2011, 12:20:01,678,38.14450719,-73.53347545,1,1579.206745,1,0,0
6/18/2011, 12:20:06,678,38.14441878,-73.53320417,1,1579.206745,1,0,0
6/18/2011, 12:20:11,678,38.14432972,-73.53292543,1,1580.960106,1,0,0
6/18/2011, 12:20:16,678,38.14424223,-73.53264787,1,1581.001535,1,0,0
6/18/2011, 12:20:21,678,38.14415266,-73.5323645,1,1583.757042,1,0,0
6/18/2011, 12:20:26,694,38.14407168,-73.5320914,1,1584.320192,1,0,0
6/18/2011, 12:20:31,694,38.1439809,-73.53181102,1,1585.476896,1,0,0
6/18/2011, 12:20:36,694,38.14389335,-73.53153231,1,1586.24275,1,0,0
6/18/2011, 12:20:41,694,38.1438041,-73.5312484,1,1586.838666,1,0,0
6/18/2011, 12:20:46,694,38.1437141,-73.53098307,1,1588.027836,1,0,0
6/18/2011, 12:20:51,694,38.14363967,-73.53070057,1,1589.089519,1,0,0
6/18/2011, 12:20:56,741,38.14355101,-73.53042496,1,1590.206668,1,0,0
6/18/2011, 12:21:01,757,38.14345665,-73.53014766,1,1591.737872,1,0,0
6/18/2011, 12:21:06,757,38.14337021,-73.52987218,1,1593.581861,1,0,0
6/18/2011, 12:21:11,757,38.14327695,-73.52959646,1,1595.611929,1,0,0
6/18/2011, 12:21:16,757,38.14319089,-73.52932541,1,1597.526825,1,0,0
6/18/2011, 12:21:21,757,38.14310188,-73.52906137,1,1599.60197,1,0,0
6/18/2011, 12:21:26,757,38.14301163,-73.52879419,1,1601.812751,1,0,0
6/18/2011, 12:21:31,772,38.14292126,-73.52852561,1,1603.519856,1,0,0
6/18/2011, 12:21:36,772,38.14282965,-73.5282608,1,1604.865921,1,0,0
6/18/2011, 12:21:41,772,38.14274097,-73.52798925,1,1607.641245,1,0,0
6/18/2011, 12:21:46,772,38.14265398,-73.52771969,1,1608.808861,1,0,0
6/18/2011, 12:21:51,772,38.14256626,-73.52744932,1,1611.579941,1,0,0
6/18/2011, 12:21:56,772,38.14247502,-73.52717191,1,1612.576036,1,0,0
6/18/2011, 12:22:01,772,38.14238664,-73.52689792,1,1613.710853,1,0,0
6/18/2011, 12:22:06,772,38.1423047,-73.52662505,1,1615.257459,1,0,0
6/18/2011, 12:22:11,772,38.14221497,-73.52635599,1,1616.687793,1,0,0
6/18/2011, 12:22:16,772,38.14213224,-73.52608284,1,1618.235941,1,0,0
6/18/2011, 12:22:21,788,38.14204769,-73.52580046,1,1618.956144,1,0,0
6/18/2011, 12:22:26,788,38.14195482,-73.52553045,1,1618.956144,1,0,0
6/18/2011, 12:22:31,788,38.14187228,-73.5252535,1,1618.956144,1,0,0
6/18/2011, 12:22:36,788,38.1417777,-73.52498025,1,1618.956144,1,0,0
